pendantlapoz,"RT @franceinfo: La banque britannique HSBC envisage de supprimer 10 000 emplois supplémentaires

https://t.co/NDbiGKOi21 https://t.co/gsSCw…",2019-10-07 11:37:43,0,0.0,0.0
KassimTraor1,"Goundam: commune rurale de Tonka, des hommes armés sur une trentaine de motos ont brûlé les directions 3 écoles. Il… https://t.co/7p66viUeNk",2019-10-07 11:37:48,0,0.0,0.0
rugzkat87,RT @TomJouhannaud: Les agriculteurs de la Coordination Rurale manifestent et arrivent en ce moment devant la Direction Départementale des T…,2019-10-07 11:37:50,0,0.0,0.0
Boxster9861,réunion au groupama stadium après ce fantastique #ASSEOL,2019-10-07 11:37:57,0,0.0,0.0
londeixp,RT @pascale_santi: Aide médicale d’Etat : « Tout le monde pâtirait d’une moins bonne prise en charge des migrants » selon la chercheuse Ann…,2019-10-07 11:38:33,0,0.0,0.0
raslecul2207,HSBC va supprimer 10.000 emplois supplémentaires dans le monde  https://t.co/BkAGV8KeRU,2019-10-07 11:38:35,0,0.0,0.0
jet1481,RT @CNEWS: HSBC va supprimer 10.000 emplois supplémentaires dans le monde https://t.co/KsHLQzS7gv,2019-10-07 11:38:42,0,0.0,0.0
NFuron,"RT @L4c0n1k: #HSBC compte supprimer 10.000 EMPLOIS ‼️

Les banques sont les pires acteurs de cette Économie mondiale basée sur la chrématis…",2019-10-07 11:39:05,0,0.0,0.0
cimedudiable,"RT @L4c0n1k: #HSBC compte supprimer 10.000 EMPLOIS ‼️

Les banques sont les pires acteurs de cette Économie mondiale basée sur la chrématis…",2019-10-07 11:39:20,0,0.0,0.0
AiphanMarcel,"Après avoir viré 4000 employés, #HSBC qui choie ses clients exilés fiscaux n’apporte pas le même soin à ses salarié… https://t.co/z76cgarHxP",2019-10-07 11:39:25,0,0.0,0.0
MorganeLaurence,"RT @L4c0n1k: #HSBC compte supprimer 10.000 EMPLOIS ‼️

Les banques sont les pires acteurs de cette Économie mondiale basée sur la chrématis…",2019-10-07 11:39:27,0,0.0,0.0
koulelhaba,"RT @kacembordeaux: LA MAIF SE DÉSOLIDARISE DE ZEMMOUR , A QUI LE TOUR ? IDENTIFIONS TOUTES LES ENSEIGNES https://t.co/Anz0PQaXQK",2019-10-07 11:39:32,0,0.0,0.0
_blat_,"RT @GroupamaGE: #Concours @GroupamaGE soutient les #entrepreneurs ! Entreprises de - de 10 salariés, participez au #TrophéeProGroupama pour…",2019-10-07 11:39:33,0,0.0,0.0
Rorill,@Giggs_ En loge au groupama stadium si ca gagne,2019-10-07 11:39:53,0,0.0,0.0
DuPouvoirDachat,"RT @AiphanMarcel: Après avoir viré 4000 employés, #HSBC qui choie ses clients exilés fiscaux n’apporte pas le même soin à ses salariés puis…",2019-10-07 11:39:53,0,0.0,0.0
pythoncxde,"RT @AiphanMarcel: Après avoir viré 4000 employés, #HSBC qui choie ses clients exilés fiscaux n’apporte pas le même soin à ses salariés puis…",2019-10-07 11:40:01,0,0.0,0.0
FranckPellerin,"RT @jlukphoto: Agriculture : requiem pour la France rurale, dans Le Point.
« Un  agriculteur va faire 40 récoltes dans sa carrière. … On ne…",2019-10-07 11:40:14,0,0.0,0.0
sentinelle06,"RT @franceinfo: La banque britannique HSBC envisage de supprimer 10 000 emplois supplémentaires

https://t.co/NDbiGKOi21 https://t.co/gsSCw…",2019-10-07 11:40:33,0,0.0,0.0
seif_bnch,RT @CNEWS: HSBC va supprimer 10.000 emplois supplémentaires dans le monde https://t.co/KsHLQzS7gv,2019-10-07 11:40:46,0,0.0,0.0
jeannick_odier,RT @jeannick_odier: HSBC envisage de supprimer 10.000 emplois supplémentaires - Boursorama https://t.co/4cwX8lK7DM via @GoogleNews,2019-10-07 11:41:56,0,0.0,0.0
Brassurmeuse,"RT @gauvin_v: La @MAIF #repair café de Bras sur #Meuse vendredi soir avec l'animation d'un atelier ""#zero déchet"" qui proposait la fabricat…",2019-10-07 12:20:08,0,0.0,0.0
SandraJaudel,RT @SoubranneC: Les 3 sociétés françaises les plus engagées en matière de #RSE selon ⁦@MSCI_Inc⁩ référence de l’analyse #ESG : ⁦@AXA⁩ ⁦@Dan…,2019-10-07 12:20:25,0,0.0,0.0
Jaline0705,RT @lapin47: Moment d'envoyer 💞un MAX d'ondes positives 💞 à @passionsdelisah 💞 en lutte pour son honneur et ses droits contre les salopards…,2019-10-07 12:21:40,0,0.0,0.0
fargueras,RT @LesEchos: HSBC pourrait supprimer 10.000 postes supplémentaires &gt;&gt; https://t.co/uzQOV9YwMA,2019-10-07 12:22:12,0,0.0,0.0
d_zuko1,"@LeylaDubois @slpng_giants_fr @FiatFr @CNEWS @AUCHAN_France @emirates @MAIF @ExpediaFR @GroupeLaPoste C'est ton choix, et tu as raison.",2019-10-07 12:22:21,0,0.0,0.0
Bonnemainsmaxim,"RT @LMutualiste: IMPORTANT 
📢 Suite à l'agression gravissime à l'agence de CHELLES la direction de la MACIF sur place ce jour REFUSE AUX ÉL…",2019-10-07 12:22:23,0,0.0,0.0
Bonnemainsmaxim,RT @CgtPso: Merci à  tous ceux qui nous suivent et soutiennent les salariés de la MACIF dans leurs luttes et leurs aspirations à  une vie m…,2019-10-07 12:22:35,0,0.0,0.0
caring_mobile,"RT @AcselDigital: 📍 Santé connectée et #IA : comment gagner la confiance des praticiens et des patients ?

➡️ La réponse lors du #ForumIoT…",2019-10-07 12:22:37,0,0.0,0.0
Bonnemainsmaxim,"RT @PoleCgt: A lire et partager 
#macif #mutualisme #tuparles https://t.co/k5up8H0wxq",2019-10-07 12:22:39,0,0.0,0.0
Bonnemainsmaxim,RT @CgtPso: Cette macif là on n'en veut pas https://t.co/F4a1P9X6PM,2019-10-07 12:22:45,0,0.0,0.0
Bonnemainsmaxim,"RT @mutuellemacif: https://t.co/GCQsYto2ra
Pour ceux qui n'ont pas lu encore cet article .La MACIF et ses valeurs mutualistes en questions.…",2019-10-07 12:22:47,0,0.0,0.0
Bonnemainsmaxim,"RT @mutuellemacif: Les articles parus récemment ne sont qu'un début.
D'autres suivront.
La direction persiste et signe dans sa politique sa…",2019-10-07 12:22:50,0,0.0,0.0
GRDF_M95,Actualité chargée au M95 pour ce mois d'octobre ! Nous vous proposons demain dès 18h00 une présentation de l'étude… https://t.co/LxaZfXfj03,2019-10-07 12:23:00,0,0.0,0.0
chintock93,RT @_lemouvement: [URGENT] @renault_fr @Peugeot et @Citroen dépensent chaque mois près d'1 million d'euros de pub sur @CNEWS. Ils financent…,2019-10-07 12:23:22,0,0.0,0.0
nadbeau,"RT @informons_nous3: Les licenciements dans les banques ne datent pas du Brexit, Article de 2013 ""La liste des banques qui licencient s'all…",2019-10-07 12:23:26,0,0.0,0.0
LiseLepaul,HSBC pourrait supprimer 10.000 postes supplémentaires – https://t.co/6xWQMytcEw via @LesEchos,2019-10-07 12:23:33,0,0.0,0.0
ageaFrance,⁦@Jacques2Peretti⁩ s’est exprimé lors du congrès ⁦des #AgentsGeneraux ⁦@AxaReussir⁩ : « ⁦@AXAFrance⁩ va bien ! »  https://t.co/XuDnn7exyR,2019-10-07 12:23:46,0,0.0,0.0
lavenir_net,HSBC: le géant bancaire va supprimer 10 000 emplois supplémentaires https://t.co/vS7OWiJBDW https://t.co/WV1oF9kn0y,2019-10-07 12:23:53,0,0.0,0.0
CareEthique,"RT @viesantemerigna: Les #centresdesante qui 'préfigurent les modèles d'exercice de demain' ...
Face aux centres de santé, la patronne de l…",2019-10-07 12:24:12,0,0.0,0.0
jakez_bernard,RT @KGwengamp: Disadorn beure e oa bodet tud a-youl vat evit labourat war degouezh ar #Redadeg e #Gwengamp d'an 23 a viz Mae 2020. Samedi m…,2019-10-07 12:24:31,0,0.0,0.0
treesoch,"RT @afpfr: Le géant bancaire britannique HSBC s'apprête à supprimer 10.000 nouveaux emplois, selon le Financial Times, deux mois après le d…",2019-10-07 12:24:44,0,0.0,0.0
lemaxmxpara,"@humain276 Non non un délinquant qui se tue seul sans blessé personne =&gt; justice rendue !
Toi tu doit être à teint… https://t.co/8UPlM5HWF2",2019-10-07 12:24:46,0,0.0,0.0
ONIKASON_,@ybridae @cl3w3nt Crédit mutuel aussi,2019-10-07 12:25:00,0,0.0,0.0
chantal_colland,RT @cajounice: La fille d’une amie après 3 FIV pour raison MEDICALE a adopté un bébé ... français .. il a aujourd’hui 15 ans et fait leur b…,2019-10-07 12:25:14,0,0.0,0.0
Label_Finansol,"RT @JPhilippebrun: [#Ess - Questions] @Label_Finansol : 3 questions à @dominique_mahe, @MAIF &gt; https://t.co/hmfBmVAhrV cc @AAMutualistes @E…",2019-10-07 12:25:22,0,0.0,0.0
Tsaryne,"Non, l'aide médicale d'Etat ne «creuse» pas «le trou de la Sécu» https://t.co/FJk25fGhnJ via @20minutes",2019-10-07 12:25:44,0,0.0,0.0
kingcrxwler,"@laurxcastrx SHIT que cringe mae, grité🤢",2019-10-07 12:25:56,0,0.0,0.0
CeliaBzou,mdrrrr wsh critiquez pas la banque postale .,2019-10-07 12:26:50,0,0.0,0.0
btp_gallery,"Le fonds Allianz Crowdlending, géré par Eiffel Investment Group, participe au financement de la plus grande central… https://t.co/EVBs3dzIWE",2019-10-07 12:27:05,0,0.0,0.0
joelgazouille,"RT @natixis: #Odyssea2019 Un ÉNORME bravo aux 40.000 coureurs, aux entreprises, aux familles &amp; aux organisateurs. Une belle preuve de #soli…",2019-10-07 12:28:21,0,0.0,0.0
joelgazouille,RT @natixis: Grosse ambiance avant le départ du 10 km de @ODYSSEA_fr 🔥🔥cc @GustaveRoussy #odyssea2019 #odysseaparis #contrelecancerdusein #…,2019-10-07 12:28:27,0,0.0,0.0
nonmaisohh,RT @karimafarres: [URGENT] @renault_fr @Peugeot et @Citroen dépensent chaque mois près d'1 million d'euros de pub sur @CNEWS. Ils financent…,2019-10-07 12:28:58,0,0.0,0.0
User Name,Text,Date,RT Count,Polarity,Subjectivity
Extenso_org,Le sucre a-t-il vraiment l'effet d'un poison sur notre santé? Quels sont ses effets? Combien devrions-nous en conso… https://t.co/AHPjzvJYMD,2019-10-07 12:30:00,0,0.0,0.0
User Name,Text,Date,RT Count,Polarity,Subjectivity
BPericey,"Bravo ! la MAIF a déjà répondu que si CNEWS confirme le recrutement d'Éric Zemmour, il n'y aura plus de pub MAIF su… https://t.co/DUVJPgM3gs",2019-10-07 12:34:29,0,0.0,0.0
Diotime26,"RT @CGTmacif_idf: Agression violente des salariés à CHELLES.
La direction mépriseles instances . Honteux 
A lire et à partager.
#macif #agr…",2019-10-07 12:34:29,0,0.0,0.0
Diotime26,"RT @CGTmacif_idf: IMPORTANT 
📢 Suite à l'agression gravissime à l'agence de CHELLES la direction de la MACIF sur place ce jour REFUSE AUX É…",2019-10-07 12:34:34,0,0.4,1.0
DocteurTissot,"RT @paricvih: #AME l'aide médicale d'Etat, la santé des populations et la santé publique 
https://t.co/IqBwh9jm0V",2019-10-07 12:34:57,0,0.0,0.0
MAIF,"RT @CMatheCathala: Interview de notre Directeur Général @PascalDemurger sur l'engagement, un enjeu majeur pour les entreprises. Une réflexi…",2019-10-07 12:35:02,0,0.0,0.0
teff1275,"RT @Sara2Svati: Nous venons de remporter une première victoire ! Suite à notre mobilisation, la MAIF nous a répondu en moins de 24 heures d…",2019-10-07 12:35:36,0,0.0,0.0
ludo_2_b,"14.000 emplois supprimés chez #HSBC alors que son bénéfice net du premier semestre a augmenté de 18,6% par rapport… https://t.co/RCljYK1IlL",2019-10-07 12:35:59,0,0.0,0.0
fayzaby,"RT @la_chouet: Une catastrophe qui touchera tout le monde, les racistes égoïstes compris... la preuve de l'imbécilité de ces gens. https://…",2019-10-07 12:38:02,0,0.0,0.0
TrexmopLegend,"RT @slpng_giants_fr: Bonjour @renault_fr @Peugeot @Citroen,
et si vous mettiez ce million ailleurs en cas de signature de #Zemmour par @cne…",2019-10-07 12:38:12,0,0.0,0.0
CainHeleverok,"RT @Thomas__BM: « Vous savez combien d’oeufs mangent les Parisiens ? 1,3M par jour ! Et ils voudraient des fermes de 80 poules, où on ramas…",2019-10-07 12:38:20,0,0.0,0.0
moussya,"RT @L4c0n1k: #HSBC compte supprimer 10.000 EMPLOIS ‼️

Les banques sont les pires acteurs de cette Économie mondiale basée sur la chrématis…",2019-10-07 12:38:28,0,0.0,0.0
FBLimousin,Les agriculteurs de la coordination rurale pousuivent leusr actions coup de poing ce lundi après-midi devant la pré… https://t.co/wpExz9atwy,2019-10-07 12:38:36,0,0.0,0.0
FOSocieteG,HSBC envisage de supprimer 10.000 emplois supplémentaires https://t.co/3s2g1vwTvG,2019-10-07 12:38:58,0,0.0,0.0
hub_observateur,"RT @Thomas__BM: « Vous savez combien d’oeufs mangent les Parisiens ? 1,3M par jour ! Et ils voudraient des fermes de 80 poules, où on ramas…",2019-10-07 12:38:58,0,0.0,0.0
EffetPapillonFr,"RT @la_chouet: Une catastrophe qui touchera tout le monde, les racistes égoïstes compris... la preuve de l'imbécilité de ces gens. https://…",2019-10-07 12:39:09,0,0.0,0.0
DiploMix,#MAE FRED : la plateforme pour apprendre et enseigner le français 🌐 https://t.co/VN9I9YiOqT,2019-10-07 12:39:42,0,0.0,0.0
DiploMix,#MAE Développer l’enseignement français à l’étranger : les mesures (3.10.19) 🌐 https://t.co/Vs3bugzLMh,2019-10-07 12:39:42,0,0.0,0.0
DiploMix,#MAE Affaire Khashoggi - Q&amp;R - Extrait du point de presse (03.10.19) 🌐 https://t.co/EwgS5rIfqE,2019-10-07 12:39:43,0,0.0,0.0
DiploMix,#MAE Italie - Déplacement d'Amélie de Montchalin à Naples (04.10.19) 🌐 https://t.co/fiZVrh6szl,2019-10-07 12:39:43,0,0.0,0.0
DiploMix,#MAE Iran - Q&amp;R - Extrait du point de presse (03.10.19) 🌐 https://t.co/NzKVyArp2B,2019-10-07 12:39:43,0,0.0,0.0
DiploMix,"#MAE Lancement du livre « Archives diplomatiques – Conservation, Mémoire et Découvertes » (3.10.19) 🌐 https://t.co/2OWSxGLHKz",2019-10-07 12:39:44,0,0.0,0.0
DiploMix,#MAE Hong Kong - Q&amp;R - Extrait du point de presse (03.10.19) 🌐 https://t.co/nyftPuRMfy,2019-10-07 12:39:44,0,0.0,0.0
DiploMix,#MAE Arabie saoudite - Q&amp;R - Extrait du point de presse (03.10.19) 🌐 https://t.co/Uwh8F7pRVP,2019-10-07 12:39:44,0,0.0,0.0
DiploMix,#MAE Déplacement de Jean-Baptiste Lemoyne au Sénégal et au Cap-Vert (6-8.10.19) 🌐 https://t.co/ImLiDc7RfK,2019-10-07 12:39:45,0,0.0,0.0
DiploMix,#MAE Ukraine - Q&amp;R - Extrait du point de presse (04.10.19) 🌐 https://t.co/wSOYAq8DaV,2019-10-07 12:39:45,0,0.0,0.0
cl3w3nt,@bouquetdelis @ONIKASON_ La Banque postale et Boursorama désignées banques les moins chères de France… https://t.co/9c2ymrOO84,2019-10-07 12:39:54,0,0.0,0.0
ClairePenisson,"RT @SilverXpo: ""Entreprendre pour mieux vieillir"" ou les jeunes au service d’une problématique actuelle : comment favoriser le mieux vieill…",2019-10-07 12:40:18,0,0.0,0.0
CoveaFinance,[LE SAVIEZ-VOUS❓] En juin 2018 #CovéaFinance a lancé une gamme à thématique #environnementale composée de 4️⃣ fonds… https://t.co/AHDqtYXKbb,2019-10-07 12:40:22,0,0.0,0.0
ODYSSEA_fr,RT @NatixisPayments: #OctobreRose 🎀 Bravo aux 450 collaborateurs @natixis qui hier se sont mêlés aux 36 000 participants des courses solida…,2019-10-07 12:40:52,0,0.0,0.0
Romain_Pro,RT @cfdtag2r: La moitié des demandeurs d’emploi touchés par la réforme https://t.co/tdDMC67PQ6 https://t.co/UxPBu7w1ea,2019-10-07 12:40:56,0,0.0,0.0
DeboInfo,ENERGIE : Moins de 17% de la population rurale bénéficie de cette ressource https://t.co/HEHGZ4xXHu,2019-10-07 12:41:07,0,0.0,0.0
JmyT69,@BDepay10 Je l'ai vu dans les couloirs du groupama stadium contre le PSG c'était lui https://t.co/kr5LjsHFrr,2019-10-07 12:41:35,0,0.0,0.0
Alg24net,"#Algérie 
Députée française à Alger: ""Une atteinte à la souveraineté"", selon le MAE
https://t.co/PUbOA7zsr5",2019-10-07 12:41:55,0,0.0,0.0
alexandre123698,"RT @Thomas__BM: « Vous savez combien d’oeufs mangent les Parisiens ? 1,3M par jour ! Et ils voudraient des fermes de 80 poules, où on ramas…",2019-10-07 12:42:06,0,0.0,0.0
adrienferro,"Aujourd’hui, démarreur mort en pleine route, au #Mans. 
J’appelle mon assurance @DirectAssurance, filiale d’… https://t.co/Qxv31E5bAI",2019-10-07 12:42:07,0,0.0,0.0
JohnBob10331269,"HSBC pourrait supprimer 10.000 postes supplémentaires

https://t.co/kkTx0mDIQQ",2019-10-07 12:42:19,0,0.0,0.0
DiploMix,#MAE @RPFranceUE: 🇫🇷🇮🇹Entretien chaleureux entre @NBelloubet et son homologue italien @AlfonsoBonafede qui témoigne… https://t.co/AJGwD7yCnR,2019-10-07 12:42:20,0,0.0,0.0
DiploMix,#MAE @franceonu: RT @Min_Ecologie: Conseil européen des ministres de l’Environnement : @brunepoirson a défendu le d… https://t.co/PNF0rTZkxq,2019-10-07 12:42:20,0,0.0,0.0
DiploMix,#MAE 20e anniversaire du Forum international sur le continent africain 🌐 https://t.co/UVtgeFpsDC,2019-10-07 12:42:22,0,0.0,0.0
DiploMix,#MAE Colloque « Les Archives au défi du numérique » (17 et 18 octobre 2019) 🌐 https://t.co/Tntk3Vem8a,2019-10-07 12:42:22,0,0.0,0.0
DiploMix,#MAE 20e anniversaire du Forum international sur le continent africain (7-12.10.19) 🌐 https://t.co/MzqSo1Tof8,2019-10-07 12:42:23,0,0.0,0.0
User Name,Text,Date,RT Count,Polarity,Subjectivity
FROGY85,"RT @franceinfo: La banque britannique HSBC envisage de supprimer 10 000 emplois supplémentaires

https://t.co/NDbiGKOi21 https://t.co/gsSCw…",2019-10-07 12:43:50,0,0.0,0.0
Naincolas,RT @RedMonts_: JSUIS AU SOL C'EST L'AMV LE PLUS DROLE QUE J'AI JAMAIS VU 😭😭😭😭😭 https://t.co/Ig6Ljf7hVn,2019-10-07 12:44:03,0,0.0,0.0
ultime60,"Nouvelle vague de licenciements chez HSBC, 10'000 emplois concernés - https://t.co/7VldH8TqIk https://t.co/iczx1aDKGp via @GoogleNews",2019-10-07 12:44:11,0,-0.5,0.5
yans05000,RT @MarieFernet: @ECiotti Parce qu'il ressort de mes lectures que votre affirmation est fausse: https://t.co/D7VNHeyFHj Si vous avez des él…,2019-10-07 12:44:41,0,0.0,0.0
Mateo_34,"RT @GeWoessner: Ségolène Royal, en roue libre, affirme que les cancers du sein sont dûs aux pesticides. C'est faux. Cela illustre l'halluci…",2019-10-07 12:45:16,0,0.0,0.0
User Name,Text,Date,RT Count,Polarity,Subjectivity
_Wobs,@wiredautomaton Oui tu devrais voir le Groupama Stadium a Decines Lmao,2019-10-07 12:46:11,0,0.6,1.0
NoAgeNoName,"@cl3w3nt @ONIKASON_ Crédit Mutuel, CIC aussi en fait",2019-10-07 12:46:15,0,0.0,0.0
FacteurHumain,#HSBC envisage de supprimer 10.000 emplois supplémentaires https://t.co/fv1lez1C5f via @OrangePro,2019-10-07 12:46:40,0,0.0,0.0
WhiskyPapi6,@babanitou @JulienDadamo98 J'ai reserve le Allianz Stadium pour que t'apprennes a tirer les coups francs avec Ronaldo et Pjanic,2019-10-07 12:47:08,0,0.0,0.0
sylvaincheve,"RT @Thomas__BM: « Vous savez combien d’oeufs mangent les Parisiens ? 1,3M par jour ! Et ils voudraient des fermes de 80 poules, où on ramas…",2019-10-07 12:47:09,0,0.0,0.0
CanonneSt,RT @natixis: [NEWS] Natixis et EDHECinfra s’associent pour évaluer l'impact des critères #ESG sur les investissements en infrastructures cc…,2019-10-07 12:47:18,0,-0.75,1.0
Mateo_34,RT @MacLesggy: Propos incroyables de @RoyalSegolene. Tant qu'à faire licencions les épidémiologistes de notre pays. À quoi sert leur travai…,2019-10-07 12:47:51,0,0.0,0.0
Petal_MD,"RT @BDC_Capital: @Petal_MD de Québec, un fournisseur d’applications infonuagiques pour le secteur de la santé, fait l’acquisition de Gestim…",2019-10-07 12:48:17,0,0.0,0.0
Hamann_Benson,France’s Société Générale chief rejects call for ECB to buy bank bonds https://t.co/0VfD3EL724 via @financialtimes,2019-10-07 12:48:25,0,0.0,0.0
achebe54,#HSBC pourrait supprimer 10.000 postes dans le monde #Banques  https://t.co/ya0BDKbFRm,2019-10-07 12:48:55,0,0.0,0.0
JeanLoupSalzman,"RT @BPericey: Bravo ! la MAIF a déjà répondu que si CNEWS confirme le recrutement d'Éric Zemmour, il n'y aura plus de pub MAIF sur la chain…",2019-10-07 12:49:45,0,0.0,0.0
STEINERDAVID,RT @LaurentVitoux: #NewDealmobile pour la résorption des zones blanches d’ici à 2022. @Orange partage et soutient l’ambition de l’Etat et c…,2019-10-07 12:49:49,0,0.0,0.0
pchamard,"RT @patamiel: #GAFA : Le loup dans la bergerie ?

Je m'interroge sur ce genre de partenariats:
- Casino &amp; Amazon
- Carrefour &amp; Google + Ten…",2019-10-07 12:49:50,0,0.0,0.0
FMartinOrange,RT @LaurentVitoux: #NewDealmobile pour la résorption des zones blanches d’ici à 2022. @Orange partage et soutient l’ambition de l’Etat et c…,2019-10-07 12:50:14,0,0.0,0.0
iramedias,RT @IMTAtlantique: 🚩 C'est parti pour une nouvelle session du  #MOOC « Comprendre l'économie collaborative » porté par #IMTAtlantique et @T…,2019-10-07 12:50:35,0,0.0,0.0
manuelo14557338,"RT @WaliD6519: #Tombouctou
Ce 06/10/2019, des présumés djihadistes à bord de plusieurs motos ont incendiés la mairie de la commune rurale d…",2019-10-07 12:50:36,0,0.0,0.0
NegroPatate,"RT @julienramauge: @pierrejovanovic Nous en parle depuis 2008 !!!!
10000 
Les banquiers c'est terminé .... Pôle emploi va devoir embaucher…",2019-10-07 12:51:15,0,0.0,0.0
HubTDay,RT @pascaldemurger: #Replay de mon interview avec @PaulineTattevin sur @bfmbusiness : 6mn pour comprendre notre #engagement d'#AssureurMili…,2019-10-07 12:51:20,0,0.0,0.0
JohanneCOM3,RT @UQuimperle: Paquetages des JSP1 offerts avec le 1er prix du défi des territoires du Crédit Mutuel Arkéa https://t.co/jxIMWMlMLQ,2019-10-07 12:51:36,0,0.0,0.0
FBLimousin,La coordination rurale allume un feu devant la préfecture à Limoges pour exprimer le malaise du monde paysan https://t.co/BTKJldawHz,2019-10-07 12:51:49,0,0.0,0.0
lorenhahaha,"april 12, 2019

@AlecBenjamin union transfer // philly https://t.co/EIKUP1Y9f4",2019-10-07 12:52:59,0,0.0,0.0
GIROUDMA,"RT @AcselDigital: 📍 Santé connectée et #IA : comment gagner la confiance des praticiens et des patients ?

➡️ La réponse lors du #ForumIoT…",2019-10-07 12:53:03,0,0.0,0.0
jacquesfayolle,RT @IMTAtlantique: 🚩 C'est parti pour une nouvelle session du  #MOOC « Comprendre l'économie collaborative » porté par #IMTAtlantique et @T…,2019-10-07 12:53:52,0,0.0,0.0
julientran,HSBC envisage de supprimer 10.000 emplois supplémentaires https://t.co/CsW86juZLt,2019-10-07 12:54:08,0,0.0,0.0
thnyaz,mdrrr heureusement ds ma classe personne taffe à la Banque Postale il aurait pris cher,2019-10-07 12:54:17,0,0.0,0.0
SGueudet,"RT @AvivaFrance: [Semaine de la #FinanceResponsable] 
Donnez du sens à votre #Epargne ! Arthur Chabrol, DG Délégué Aviva France, vous prése…",2019-10-07 12:54:22,0,-0.9375,1.0
Rafa_JC_Pinto,😲💚👃🏼❤😲 @ Allianz Parque https://t.co/41B10A68BB,2019-10-07 12:54:27,0,0.0,0.0
Jpr77Rovelas,"@mbebear bonjour comment faire suivre un courriel à  votre qualité manager du service AXA Entreprises
Règlements Co… https://t.co/k9A3qr8XCb",2019-10-07 12:54:28,0,0.0,0.0
nadbeau,"RT @GeWoessner: Ségolène Royal, en roue libre, affirme que les cancers du sein sont dûs aux pesticides. C'est faux. Cela illustre l'halluci…",2019-10-07 12:54:29,0,0.0,0.0
User Name,Text,Date,RT Count,Polarity,Subjectivity
jeangrunenwald,"RT @Sara2Svati: Nous venons de remporter une première victoire ! Suite à notre mobilisation, la MAIF nous a répondu en moins de 24 heures d…",2019-10-07 12:57:48,0,0.0,0.0
zaexea,J’aimais bien la banque postale moi,2019-10-07 12:58:04,0,0.0,0.0
JUSTICEVERITE75,"RT @ActusPays: Le géant bancaire britannique HSBC s'apprête à supprimer 10.000 nvx emplois, 2 mois après le départ surprise de son patron e…",2019-10-07 12:58:34,0,0.0,0.0
Purple38200261,RT @RevolteRevoltee: Depuis quand les assurances dont #AXA sont devenus des portes paroles propagandistes en nous rotant le discours offici…,2019-10-07 13:00:10,0,0.0,0.0
LeylaDubois,"RT @slpng_giants_fr: Bonjour @renault_fr @Peugeot @Citroen,
et si vous mettiez ce million ailleurs en cas de signature de #Zemmour par @cne…",2019-10-07 13:00:23,0,0.0,0.0
ICMigrations,Les fellows sont sur le front. @mkmelchior dans @Datamatch consacré aux chiffres de l'immigraton @ParisMatch,2019-10-07 13:00:43,0,0.0,0.0
kebeyacou,"RT @KassimTraor1: Goundam: commune rurale de Tonka, des hommes armés sur une trentaine de motos ont brûlé les directions 3 écoles. Il s’agi…",2019-10-07 13:01:13,0,0.0,0.0
beatrix_Orlov,"RT @L4c0n1k: #HSBC compte supprimer 10.000 EMPLOIS ‼️

Les banques sont les pires acteurs de cette Économie mondiale basée sur la chrématis…",2019-10-07 13:01:21,0,0.0,0.0
sommelier50,HSBC pourrait supprimer 10.000 postes dans le monde https://t.co/sFqpL03gSQ via @BFMBusiness,2019-10-07 13:01:23,0,0.0,0.0
MarieB99139904,"Le géant bancaire britannique HSBC va supprimer 10.000 nouveaux emplois 

Malgré que son bénéfice net publié au pre… https://t.co/2fktjl3eDJ",2019-10-07 13:01:40,0,0.0,0.0
ActudeMae,"Vendredi, Christophe sera en direct dans la matinale #Grand Nord sur Contact FM ! Vous pouvez tenter de faire parti… https://t.co/7ooXpCTPds",2019-10-07 13:01:54,0,0.3625,0.7
Silmaryl,"RT @Thomas__BM: « Vous savez combien d’oeufs mangent les Parisiens ? 1,3M par jour ! Et ils voudraient des fermes de 80 poules, où on ramas…",2019-10-07 13:02:02,0,0.0,0.0
onlrlia,@elvyndimeglio Fuirrr grand danger abus escroquerie argent voleee allianz bank https://t.co/s8vYENTyjg,2019-10-07 13:02:05,0,0.5,1.0
titrespresse,"(France TV Info): La banque britannique #HSBC envisage de supprimer 10 000 emplois supplémentaires : Le ""Financial… https://t.co/f4nbRf7m7p",2019-10-07 13:02:14,0,0.0,0.0
NRfaitsdivers41,"Les #pompiers saturent : la défaillance du secteur ambulancier privé, notamment en zone rurale, engendre un surcroî… https://t.co/hj5yovlzMH",2019-10-07 13:02:22,0,0.0,0.0
OstynOlivier,RT @BernardonMichel: Atelier d'initiation premiers secours #MiniAnne #gestesquisauvent à la Seyne sur Mer à destination des sociétaires #ma…,2019-10-07 13:02:34,0,0.0,0.0
mlessolidaires,"Peut être je vais faire vieux c. mais j’ai déjà entendu avec les Pere, puis les perp, les madelins, les dsk, les ns… https://t.co/QBX5aEDYlv",2019-10-07 13:02:42,0,0.0,0.0
SalguesF,RT @FBLimousin: La coordination rurale allume un feu devant la préfecture à Limoges pour exprimer le malaise du monde paysan https://t.co/B…,2019-10-07 13:02:50,0,0.0,0.0
AfroRealistML,"RT @KassimTraor1: Goundam: commune rurale de Tonka, des hommes armés sur une trentaine de motos ont brûlé les directions 3 écoles. Il s’agi…",2019-10-07 13:03:11,0,0.0,0.0
AutomotiveFleet,Volkswagen-Audi to Host Fleet Preview in April https://t.co/nZpDr0ZFqy https://t.co/JzEZ5iNtjf,2019-10-07 13:03:33,0,0.0,0.0
